"cog","subject","sex","r","c","part"
3835.6335217600235,"s039",m,5,1,"informal"
3470.501997611171,"s039",m,5,1,"l1"
3743.233050027492,"s039",m,5,1,"l1"
387.42787451769897,"s039",m,5,1,"l1"
4827.023659596478,"s039",m,5,1,"l1"
4292.530206028618,"s039",m,5,1,"l1"
5482.323771700213,"s039",m,5,1,"l1"
2093.0543647629897,"s039",m,5,1,"l1"
2130.7195407809045,"s039",m,5,1,"l1"
3207.2478751645644,"s039",m,5,1,"l1"
3077.9918380143513,"s039",m,5,1,"l1"
4182.8087585626035,"s039",m,5,1,"l1"
4456.613851228624,"s039",m,5,1,"l1"
4449.41148025332,"s039",m,5,1,"l1"
4785.919923732297,"s039",m,5,1,"l1"
4658.254025495316,"s039",m,5,1,"l1"
1334.2560097133403,"s039",m,5,1,"l1"
3068.2500601190204,"s039",m,5,1,"l1"
2605.1588409682818,"s039",m,5,1,"l1"
1056.8358120182274,"s039",m,5,1,"l1"
3873.473159103761,"s039",m,5,1,"l1"
3645.851902451316,"s039",m,5,1,"l1"
4683.45718156195,"s039",m,5,1,"l1"
3254.545062068721,"s039",m,5,1,"l1"
3732.9289665784877,"s039",m,5,1,"l1"
3650.896604408883,"s039",m,5,1,"l1"
3863.0710691547747,"s039",m,5,1,"l1"
4231.952883564424,"s039",m,5,1,"l1"
3630.865253223474,"s039",m,5,1,"l1"
4405.684517199624,"s039",m,5,1,"l1"
4232.469078179139,"s039",m,5,1,"l1"
2913.6425336629068,"s039",m,5,1,"l1"
3700.4841903134143,"s039",m,5,1,"l1"
4312.975812077863,"s039",m,5,1,"l1"
1090.0277014340732,"s039",m,5,1,"l1"
4607.812672055837,"s039",m,5,1,"l1"
4994.02447006284,"s039",m,5,1,"l1"
4190.206579537138,"s039",m,5,1,"l1"
3546.5918126073143,"s039",m,5,1,"l1"
3812.2963795589735,"s039",m,5,1,"l1"
3883.9871946931826,"s039",m,5,1,"l1"
2480.859310637185,"s039",m,5,1,"l1"
3892.5173904396265,"s039",m,5,1,"l1"
4226.465419756386,"s039",m,5,1,"l1"
4272.715090174903,"s039",m,5,1,"l1"
4205.4333393424495,"s039",m,5,1,"l1"
3231.832458556245,"s039",m,5,1,"l1"
4158.039422211077,"s039",m,5,1,"l1"
4982.975786650594,"s039",m,5,1,"l1"
1105.976178413897,"s039",m,5,1,"l1"
4574.9147096726565,"s039",m,5,1,"l1"
2340.5326135951723,"s039",m,5,1,"l1"
2327.559365157441,"s039",m,5,1,"l1"
361.3052348596445,"s039",m,5,1,"l1"
5131.887763932185,"s039",m,5,1,"l1"
4699.719670098262,"s039",m,5,1,"l1"
4507.2623223606215,"s039",m,5,1,"l1"
3581.02154323258,"s039",m,5,1,"l1"
3690.599139308721,"s039",m,5,1,"l1"
3473.793178865403,"s039",m,5,1,"l1"
6084.689473034926,"s039",m,5,1,"l1"
3530.249184717759,"s039",m,5,1,"l1"
4068.8050183810687,"s039",m,5,1,"l1"
4020.3396666822455,"s039",m,5,1,"l1"
4543.339812150753,"s039",m,5,1,"l1"
3528.6542238937354,"s039",m,5,1,"l1"
8720.648122074823,"s040",m,1,1,"informal"
7129.430167629168,"s040",m,1,1,"informal"
5742.948570787596,"s040",m,1,1,"informal"
4976.892852184739,"s040",m,1,1,"informal"
6179.215431159004,"s040",m,1,1,"informal"
4943.930123981278,"s040",m,1,1,"informal"
6094.376637116735,"s040",m,1,1,"informal"
7603.602933489843,"s040",m,1,1,"informal"
9086.177599059083,"s040",m,1,1,"informal"
6601.184644935082,"s040",m,1,1,"informal"
5460.0620702278875,"s040",m,1,1,"informal"
4804.884236385139,"s040",m,1,1,"informal"
6156.711215707803,"s040",m,1,1,"informal"
4087.5535646829135,"s040",m,1,1,"informal"
5404.313953848845,"s040",m,1,1,"informal"
6140.79071185919,"s040",m,1,1,"informal"
5034.056447116862,"s040",m,1,1,"informal"
5798.347943201584,"s040",m,1,1,"informal"
5687.931936347461,"s040",m,1,1,"informal"
4973.450076663374,"s040",m,1,1,"informal"
5944.070603370109,"s040",m,1,1,"informal"
5794.562372855899,"s040",m,1,1,"informal"
6047.272605991521,"s040",m,1,1,"informal"
3593.006583611624,"s040",m,1,1,"informal"
5913.151900094037,"s040",m,1,1,"informal"
5063.357655104211,"s040",m,1,1,"informal"
4590.685543653019,"s040",m,1,1,"informal"
4416.128358006392,"s040",m,1,1,"informal"
5241.802434018432,"s040",m,1,1,"informal"
5709.353621270162,"s040",m,1,1,"informal"
4752.157131013397,"s040",m,1,1,"informal"
5277.045125884206,"s040",m,1,1,"informal"
4125.060914937454,"s040",m,1,1,"informal"
6260.832344431056,"s040",m,1,1,"informal"
4967.602997136342,"s040",m,1,1,"informal"
5733.585343011261,"s040",m,1,1,"informal"
6185.0489787517,"s040",m,1,1,"informal"
7353.357375861768,"s040",m,1,1,"informal"
5742.876257266214,"s040",m,1,1,"informal"
5261.727487143657,"s040",m,1,1,"informal"
6623.056803280698,"s040",m,1,1,"informal"
5042.635422880037,"s040",m,1,1,"informal"
5784.554375654475,"s040",m,1,1,"informal"
6400.12114024942,"s040",m,1,1,"informal"
5950.787781887639,"s040",m,1,1,"informal"
5880.934660287187,"s040",m,1,1,"informal"
7582.660755808197,"s040",m,1,1,"informal"
6095.936871541016,"s040",m,1,1,"informal"
6612.488623414256,"s040",m,1,1,"informal"
5486.880272080777,"s040",m,1,1,"informal"
5160.068456053984,"s040",m,1,1,"informal"
5025.372714759865,"s040",m,1,1,"informal"
6186.9846804047575,"s040",m,1,1,"informal"
3639.231153537557,"s040",m,1,1,"informal"
4282.169191882165,"s040",m,1,1,"informal"
7171.5096578026705,"s040",m,1,1,"informal"
4530.985572038562,"s040",m,1,1,"informal"
4157.500371615987,"s040",m,1,1,"informal"
5192.297821362768,"s040",m,1,1,"informal"
5871.780179514207,"s040",m,1,1,"informal"
4501.560429052906,"s040",m,1,1,"informal"
5936.60782004476,"s040",m,1,1,"informal"
10325.060588406539,"s040",m,1,1,"informal"
6316.271246093609,"s040",m,1,1,"informal"
5130.571539328409,"s040",m,1,1,"informal"
5768.71207634446,"s040",m,1,1,"informal"
7372.442809294849,"s040",m,1,1,"informal"
6625.216098988714,"s040",m,1,1,"informal"
6023.899410166346,"s040",m,1,1,"informal"
7396.565300892348,"s040",m,1,1,"informal"
5904.693353942268,"s040",m,1,1,"informal"
5373.462333695404,"s040",m,1,1,"l1"
5375.7894264045935,"s040",m,1,1,"l1"
5717.223107995708,"s040",m,1,1,"l1"
5414.2043510664735,"s040",m,1,1,"l1"
5429.435280375625,"s040",m,1,1,"l1"
3819.6984325526114,"s040",m,1,1,"l1"
5184.024177908681,"s040",m,1,1,"l1"
4773.299032668894,"s040",m,1,1,"l1"
4514.2045421083,"s040",m,1,1,"l1"
5315.320616049664,"s040",m,1,1,"l1"
5861.032402161226,"s040",m,1,1,"l1"
3613.0767398336734,"s040",m,1,1,"l1"
4853.8420876585715,"s040",m,1,1,"l1"
5250.239298261384,"s040",m,1,1,"l1"
5744.1019779750295,"s040",m,1,1,"l1"
5306.650893633926,"s040",m,1,1,"l1"
5653.03807461612,"s040",m,1,1,"l1"
6359.262102912274,"s040",m,1,1,"l1"
4626.4344908441635,"s040",m,1,1,"l1"
4875.0193820798795,"s040",m,1,1,"l1"
5494.961881599194,"s040",m,1,1,"l1"
5105.13752118785,"s040",m,1,1,"l1"
6807.438098122904,"s040",m,1,1,"l1"
2054.5984930570103,"s040",m,1,1,"l1"
5066.680269304109,"s040",m,1,1,"l1"
5151.7984496178815,"s040",m,1,1,"l1"
5389.083981470585,"s040",m,1,1,"l1"
4571.225318213725,"s040",m,1,1,"l1"
5409.01197446159,"s040",m,1,1,"l1"
5094.066463605224,"s040",m,1,1,"l1"
5747.085158232243,"s040",m,1,1,"l1"
496.57185434104935,"s040",m,1,1,"l1"
3824.1047443060975,"s040",m,1,1,"l1"
3726.018722587142,"s040",m,1,1,"l1"
6822.733011447008,"s040",m,1,1,"l1"
4888.848213713289,"s040",m,1,1,"l1"
2990.125685684097,"s040",m,1,1,"l1"
4258.920392119062,"s040",m,1,1,"l1"
6063.075647491557,"s040",m,1,1,"l1"
4634.521965628758,"s040",m,1,1,"l1"
5341.175769396177,"s040",m,1,1,"l1"
5799.479760809308,"s040",m,1,1,"l1"
6007.2179064253305,"s040",m,1,1,"l1"
6022.469054821323,"s040",m,1,1,"l1"
1351.7635515255215,"s040",m,1,1,"l1"
5235.340651755154,"s040",m,1,1,"l1"
4826.742859578782,"s040",m,1,1,"l1"
3022.038062113539,"s040",m,1,1,"l1"
5665.937707419572,"s040",m,1,1,"l1"
5689.101792833478,"s040",m,1,1,"l1"
4643.21941429907,"s040",m,1,1,"l1"
5971.6159566093065,"s040",m,1,1,"l1"
4778.08821634581,"s040",m,1,1,"l1"
4561.241145098726,"s040",m,1,1,"l1"
6132.280297996626,"s040",m,1,1,"l1"
6661.2045464660005,"s040",m,1,1,"l1"
4668.253115705593,"s040",m,1,1,"l1"
5328.754200069848,"s040",m,1,1,"l1"
3163.38086828618,"s040",m,1,1,"l1"
6636.559823315469,"s040",m,1,1,"l1"
5298.542673882003,"s040",m,1,1,"l1"
6153.794659858514,"s040",m,1,1,"l1"
4676.873296484258,"s040",m,1,1,"l1"
5913.04965304619,"s040",m,1,1,"l1"
5360.494888534678,"s040",m,1,1,"l1"
4442.843679994184,"s040",m,1,1,"l1"
5258.81064198563,"s040",m,1,1,"l1"
6096.111845389045,"s040",m,1,1,"l1"
5947.771315226087,"s040",m,1,1,"l1"
5411.82258180677,"s040",m,1,1,"l1"
6350.694581149745,"s040",m,1,1,"l1"
5527.311073021726,"s040",m,1,1,"l1"
3207.473729475136,"s040",m,1,1,"l1"
5033.676746613133,"s040",m,1,1,"l1"
5086.686054596515,"s040",m,1,1,"l1"
5506.699266560008,"s040",m,1,1,"l1"
3910.4888651933657,"s040",m,1,1,"l1"
7792.9598615144905,"s040",m,1,1,"l1"
5962.490592004858,"s040",m,1,1,"l1"
7081.940137641273,"s040",m,1,1,"l1"
6766.974996059682,"s040",m,1,1,"l1"
8318.647103970688,"s040",m,1,1,"l1"
6035.136440142902,"s040",m,1,1,"l1"
5679.183492216419,"s040",m,1,1,"l1"
5312.09256211827,"s040",m,1,1,"l1"
4840.772482771249,"s040",m,1,1,"l1"
7239.65093923416,"s040",m,1,1,"l1"
5567.2198477779,"s040",m,1,1,"l1"
5545.253305644529,"s040",m,1,1,"l1"
2359.200645458078,"s040",m,1,1,"l1"
5830.556795052409,"s040",m,1,1,"l1"
5864.223535036977,"s040",m,1,1,"l1"
5076.362813119444,"s040",m,1,1,"l1"
5514.940666592897,"s040",m,1,1,"l1"
5596.029057798188,"s040",m,1,1,"l1"
6291.30467128131,"s040",m,1,1,"l1"
5691.177312314359,"s040",m,1,1,"l1"
4795.25027891478,"s040",m,1,1,"l1"
6751.816684283012,"s040",m,1,1,"l1"
5020.268858585193,"s040",m,1,1,"l1"
6635.274137772637,"s040",m,1,1,"l1"
5801.399710103921,"s040",m,1,1,"l1"
6257.839970391171,"s040",m,1,1,"l1"
5960.4147468628,"s040",m,1,1,"l1"
6015.158700106081,"s040",m,1,1,"l1"
5119.390778136268,"s040",m,1,1,"l1"
4946.883786885765,"s040",m,1,1,"l1"
7400.790871460309,"s040",m,5,1,"informal"
1161.285751811307,"s040",m,5,1,"informal"
4705.701277612438,"s040",m,5,1,"informal"
5023.086786477382,"s040",m,5,1,"informal"
4466.5809895846405,"s040",m,5,1,"informal"
4234.886194200842,"s040",m,5,1,"informal"
3947.638041571696,"s040",m,5,1,"informal"
5114.544526183694,"s040",m,5,1,"informal"
2823.4832650960693,"s040",m,5,1,"informal"
5029.252950937281,"s040",m,5,1,"informal"
1857.7919761501487,"s040",m,5,1,"informal"
6806.7873337709925,"s040",m,5,1,"informal"
6432.23444131218,"s040",m,5,1,"informal"
574.6968155525885,"s040",m,5,1,"informal"
5323.995248840536,"s040",m,5,1,"informal"
4379.766798246092,"s040",m,5,1,"informal"
5170.386042439836,"s040",m,5,1,"informal"
6035.188424504725,"s040",m,5,1,"informal"
5323.275255451804,"s040",m,5,1,"informal"
4659.320580042087,"s040",m,5,1,"informal"
4957.59799720662,"s040",m,5,1,"informal"
5530.621459373987,"s040",m,5,1,"informal"
3807.552162577893,"s040",m,5,1,"informal"
4787.916186073544,"s040",m,5,1,"informal"
5075.427131135102,"s040",m,5,1,"informal"
5079.881694650762,"s040",m,5,1,"informal"
1498.7102910088984,"s040",m,5,1,"informal"
6532.815720406189,"s040",m,5,1,"informal"
6514.961061278563,"s040",m,5,1,"informal"
5627.67408391135,"s040",m,5,1,"informal"
1753.6892864750262,"s040",m,5,1,"informal"
5065.695784634639,"s040",m,5,1,"informal"
7263.363801810301,"s040",m,5,1,"informal"
3675.1714567707763,"s040",m,5,1,"informal"
6251.857210259995,"s040",m,5,1,"informal"
5640.03070605455,"s040",m,5,1,"informal"
4282.759715838578,"s040",m,5,1,"informal"
5856.693904762932,"s040",m,5,1,"informal"
4152.440035187068,"s040",m,5,1,"informal"
4441.205870878025,"s040",m,5,1,"informal"
5793.679970788971,"s040",m,5,1,"informal"
6921.246716244214,"s040",m,5,1,"informal"
5988.2290363082075,"s040",m,5,1,"informal"
3282.889626122222,"s040",m,5,1,"informal"
2559.7182571240264,"s040",m,5,1,"informal"
4462.569263261704,"s040",m,5,1,"informal"
5729.107313512244,"s040",m,5,1,"informal"
4616.55487532252,"s040",m,5,1,"informal"
4828.343200908839,"s040",m,5,1,"informal"
5713.372881554355,"s040",m,5,1,"informal"
4392.5072326767995,"s040",m,5,1,"informal"
4278.000807057021,"s040",m,5,1,"informal"
5109.49983071688,"s040",m,5,1,"informal"
5562.205350626192,"s040",m,5,1,"informal"
4236.181474420944,"s040",m,5,1,"informal"
7210.660024828596,"s040",m,5,1,"informal"
570.8579726387138,"s040",m,5,1,"informal"
6862.624925887695,"s040",m,5,1,"informal"
4258.346587999094,"s040",m,5,1,"informal"
5450.229376603986,"s040",m,5,1,"informal"
5745.058044825107,"s040",m,5,1,"informal"
4528.228104728815,"s040",m,5,1,"informal"
4474.222988895443,"s040",m,5,1,"informal"
4464.695831943149,"s040",m,5,1,"informal"
6870.004163125768,"s040",m,5,1,"informal"
799.6694505474842,"s040",m,5,1,"informal"
4456.91167324662,"s040",m,5,1,"informal"
6002.61423837651,"s040",m,5,1,"informal"
5634.498433922963,"s040",m,5,1,"informal"
5023.518968045144,"s040",m,5,1,"informal"
4254.072807058423,"s040",m,5,1,"informal"
2388.3915034233646,"s040",m,5,1,"informal"
6190.447492138213,"s040",m,5,1,"informal"
6023.4640619788315,"s040",m,5,1,"informal"
4948.174312075141,"s040",m,5,1,"informal"
5224.411804870114,"s040",m,5,1,"informal"
5443.110840825022,"s040",m,5,1,"informal"
7505.141072346329,"s040",m,5,1,"informal"
4341.540496830621,"s040",m,5,1,"informal"
5559.1956438264,"s040",m,5,1,"informal"
3435.8388086196496,"s040",m,5,1,"informal"
4675.528821905756,"s040",m,5,1,"informal"
3568.4855514016735,"s040",m,5,1,"informal"
5529.250788302298,"s040",m,5,1,"informal"
5367.902921439435,"s040",m,5,1,"informal"
403.08406917552486,"s040",m,5,1,"informal"
5413.697940537002,"s040",m,5,1,"informal"
5747.011403050802,"s040",m,5,1,"informal"
5243.754414568386,"s040",m,5,1,"informal"
6320.825482595655,"s040",m,5,1,"informal"
2763.4215431241573,"s040",m,5,1,"informal"
5457.76897895936,"s040",m,5,1,"informal"
4977.845007537404,"s040",m,5,1,"informal"
4056.532828580141,"s040",m,5,1,"informal"
5222.486975706762,"s040",m,5,1,"informal"
6495.873196349614,"s040",m,5,1,"informal"
6025.090361089407,"s040",m,5,1,"informal"
6164.673591093249,"s040",m,5,1,"informal"
4234.091860464466,"s040",m,5,1,"informal"
5228.276310327088,"s040",m,5,1,"informal"
6498.056439226697,"s040",m,5,1,"informal"
5304.210044411932,"s040",m,5,1,"informal"
6206.3418583297225,"s040",m,5,1,"informal"
5547.811651791027,"s040",m,5,1,"l1"
5502.905732310538,"s040",m,5,1,"l1"
6121.933190315413,"s040",m,5,1,"l1"
5842.2752121118765,"s040",m,5,1,"l1"
5841.467068085477,"s040",m,5,1,"l1"
1731.8104374609827,"s040",m,5,1,"l1"
5761.709756553668,"s040",m,5,1,"l1"
2056.612157471473,"s040",m,5,1,"l1"
3468.208737897578,"s040",m,5,1,"l1"
7566.499435564015,"s040",m,5,1,"l1"
4863.6776923339075,"s040",m,5,1,"l1"
4263.175740159637,"s040",m,5,1,"l1"
6435.891498080331,"s040",m,5,1,"l1"
3638.991853170291,"s040",m,5,1,"l1"
2432.217434101873,"s040",m,5,1,"l1"
1763.8052731928522,"s040",m,5,1,"l1"
4765.3321945602265,"s040",m,5,1,"l1"
5251.115532546086,"s040",m,5,1,"l1"
4153.505904985287,"s040",m,5,1,"l1"
5122.168036406773,"s040",m,5,1,"l1"
3074.776264030315,"s040",m,5,1,"l1"
5183.280526154088,"s040",m,5,1,"l1"
4847.031549403015,"s040",m,5,1,"l1"
6420.635362466875,"s040",m,5,1,"l1"
4146.735069447216,"s040",m,5,1,"l1"
5518.031828045727,"s040",m,5,1,"l1"
3211.310886050725,"s040",m,5,1,"l1"
5624.369921635994,"s040",m,5,1,"l1"
4952.674898820043,"s040",m,5,1,"l1"
5456.939905796964,"s040",m,5,1,"l1"
5813.020459700996,"s040",m,5,1,"l1"
6691.281114940316,"s040",m,5,1,"l1"
5818.935596017482,"s040",m,5,1,"l1"
5044.775332224914,"s040",m,5,1,"l1"
2604.811220909278,"s040",m,5,1,"l1"
4774.488286775571,"s040",m,5,1,"l1"
5125.4988056672,"s040",m,5,1,"l1"
4341.529816522548,"s040",m,5,1,"l1"
3119.9169193141724,"s040",m,5,1,"l1"
5058.070700460769,"s040",m,5,1,"l1"
3952.517909324232,"s040",m,5,1,"l1"
5759.767664793788,"s040",m,5,1,"l1"
3024.0833525856324,"s040",m,5,1,"l1"
4979.973431693037,"s040",m,5,1,"l1"
5034.726664991716,"s040",m,5,1,"l1"
4308.488835483045,"s040",m,5,1,"l1"
5114.703723978333,"s040",m,5,1,"l1"
4631.500800585309,"s040",m,5,1,"l1"
5281.979779561539,"s040",m,5,1,"l1"
5080.601904025334,"s040",m,5,1,"l1"
4676.816987955374,"s040",m,5,1,"l1"
7594.52205106126,"s040",m,5,1,"l1"
5575.8212268205725,"s040",m,5,1,"l1"
4756.608316540383,"s040",m,5,1,"l1"
472.9391753758162,"s040",m,5,1,"l1"
4309.079797100742,"s040",m,5,1,"l1"
5043.50182825096,"s040",m,5,1,"l1"
4747.903322956758,"s040",m,5,1,"l1"
4804.693472745788,"s040",m,5,1,"l1"
5337.095187883941,"s040",m,5,1,"l1"
4864.374169160229,"s040",m,5,1,"l1"
4843.386696571138,"s040",m,5,1,"l1"
5253.092385622452,"s040",m,5,1,"l1"
4513.324699168312,"s040",m,5,1,"l1"
5398.508785046455,"s040",m,5,1,"l1"
4261.341303030755,"s040",m,5,1,"l1"
8461.25675798248,"s042",m,1,1,"informal"
6148.7315932287,"s042",m,1,1,"informal"
6074.970486741365,"s042",m,1,1,"informal"
6360.508674559524,"s042",m,1,1,"informal"
8577.316417080525,"s042",m,1,1,"informal"
3591.9227797004337,"s042",m,1,1,"informal"
4426.379575361432,"s042",m,1,1,"informal"
4321.573209425443,"s042",m,1,1,"informal"
6325.685329180789,"s042",m,1,1,"informal"
7828.749453090751,"s042",m,1,1,"informal"
5233.42836019787,"s042",m,1,1,"informal"
7391.32825825857,"s042",m,1,1,"informal"
5031.216144475107,"s042",m,1,1,"informal"
5439.763825952469,"s042",m,1,1,"informal"
5685.924614716201,"s042",m,1,1,"informal"
8020.897095354793,"s042",m,1,1,"informal"
6317.903564685709,"s042",m,1,1,"informal"
5092.492324364318,"s042",m,1,1,"informal"
6227.530592319219,"s042",m,1,1,"informal"
5174.524072657219,"s042",m,1,1,"informal"
3884.0676142301695,"s042",m,1,1,"informal"
6525.72324764652,"s042",m,1,1,"informal"
4130.216368980558,"s042",m,1,1,"informal"
4488.369157449204,"s042",m,1,1,"informal"
4459.612679806675,"s042",m,1,1,"informal"
4224.1130189935475,"s042",m,1,1,"informal"
4625.414605863548,"s042",m,1,1,"informal"
6287.677802148364,"s042",m,1,1,"informal"
3201.957482797449,"s042",m,1,1,"informal"
5793.796425437606,"s042",m,1,1,"informal"
8200.626706128389,"s042",m,1,1,"informal"
3821.0366219727434,"s042",m,1,1,"informal"
4213.212506813663,"s042",m,1,1,"informal"
7569.52151773021,"s042",m,1,1,"informal"
5058.094976253182,"s042",m,1,1,"informal"
5753.046729113053,"s042",m,1,1,"informal"
5770.232286421511,"s042",m,1,1,"informal"
4906.770290106147,"s042",m,1,1,"informal"
6544.456949170265,"s042",m,1,1,"informal"
4424.598880190842,"s042",m,1,1,"informal"
5790.658022307261,"s042",m,1,1,"informal"
4634.596994843854,"s042",m,1,1,"informal"
4646.347020862488,"s042",m,1,1,"informal"
5760.789889586274,"s042",m,1,1,"informal"
5504.675027459163,"s042",m,1,1,"informal"
3769.907715216209,"s042",m,1,1,"informal"
4264.284412415907,"s042",m,1,1,"informal"
4304.582955939668,"s042",m,1,1,"informal"
6436.311256902232,"s042",m,1,1,"l1"
3762.18133859684,"s042",m,1,1,"l1"
2092.093307434328,"s042",m,1,1,"l1"
5369.65867238627,"s042",m,1,1,"l1"
5201.738189280565,"s042",m,1,1,"l1"
1715.3058839470598,"s042",m,1,1,"l1"
4540.502153047341,"s042",m,1,1,"l1"
1784.9003182144356,"s042",m,1,1,"l1"
3643.7229308220167,"s042",m,1,1,"l1"
5331.052957804915,"s042",m,1,1,"l1"
5480.833264947233,"s042",m,1,1,"l1"
6466.4666858268065,"s042",m,1,1,"l1"
4987.177940190744,"s042",m,1,1,"l1"
5212.412917022492,"s042",m,1,1,"l1"
5717.148438756559,"s042",m,1,1,"l1"
3854.786969289366,"s042",m,1,1,"l1"
5571.825431039422,"s042",m,1,1,"l1"
3541.1116517921664,"s042",m,1,1,"l1"
5461.760274921191,"s042",m,1,1,"l1"
5115.206812586595,"s042",m,1,1,"l1"
5285.469108467707,"s042",m,1,1,"l1"
3821.5019272053014,"s042",m,1,1,"l1"
3508.6561658758924,"s042",m,1,1,"l1"
3792.117634224321,"s042",m,1,1,"l1"
742.3765505809596,"s042",m,1,1,"l1"
4617.481837397777,"s042",m,1,1,"l1"
3507.913229761369,"s042",m,1,1,"l1"
5797.40038010913,"s042",m,1,1,"l1"
5718.64308618479,"s042",m,1,1,"l1"
3660.573454725954,"s042",m,1,1,"l1"
4233.6841527495935,"s042",m,1,1,"l1"
8335.21609128481,"s042",m,1,1,"l1"
4848.3935014591625,"s042",m,1,1,"l1"
5643.4899628690855,"s042",m,1,1,"l1"
2200.5151770306156,"s042",m,1,1,"l1"
4319.215186145774,"s042",m,1,1,"l1"
6186.270288593986,"s042",m,1,1,"l1"
4093.7306066944648,"s042",m,1,1,"l1"
4813.911092651097,"s042",m,1,1,"l1"
4278.635830180514,"s042",m,1,1,"l1"
6555.903053492552,"s042",m,1,1,"l1"
6757.875928389787,"s042",m,1,1,"l1"
4643.86438404317,"s042",m,1,1,"l1"
4574.449877684639,"s042",m,1,1,"l1"
5556.032291071038,"s042",m,1,1,"l1"
4680.5156136961,"s042",m,1,1,"l1"
960.067874732531,"s042",m,1,1,"l1"
4219.313904854443,"s042",m,1,1,"l1"
4290.370183931984,"s042",m,1,1,"l1"
7274.971046118046,"s042",m,1,1,"l1"
4556.864607557894,"s042",m,1,1,"l1"
7075.119816072833,"s042",m,1,1,"l1"
4200.2636740645285,"s042",m,1,1,"l1"
6245.820065407832,"s042",m,1,1,"l1"
3242.8257989819804,"s042",m,1,1,"l1"
4278.302038372899,"s042",m,1,1,"l1"
3498.6882713237133,"s042",m,1,1,"l1"
2262.9640564332567,"s042",m,1,1,"l1"
4331.838438248253,"s042",m,1,1,"l1"
3732.5649205981567,"s042",m,1,1,"l1"
5646.124647608793,"s042",m,1,1,"l1"
6992.315341334177,"s042",m,5,1,"informal"
6529.114536598205,"s042",m,5,1,"informal"
4686.583532304852,"s042",m,5,1,"informal"
4623.236692442845,"s042",m,5,1,"informal"
6596.563225285508,"s042",m,5,1,"informal"
3617.9341206508875,"s042",m,5,1,"informal"
2861.237314704449,"s042",m,5,1,"informal"
5319.029315228535,"s042",m,5,1,"informal"
4396.087906840695,"s042",m,5,1,"informal"
6859.3324864704655,"s042",m,5,1,"informal"
5983.237165875616,"s042",m,5,1,"informal"
3764.2861394651063,"s042",m,5,1,"informal"
6896.342017956074,"s042",m,5,1,"informal"
4063.8208118797434,"s042",m,5,1,"informal"
6551.656279275307,"s042",m,5,1,"informal"
6784.526918512091,"s042",m,5,1,"informal"
7307.491152878461,"s042",m,5,1,"informal"
5687.556795249435,"s042",m,5,1,"informal"
6722.379436363864,"s042",m,5,1,"informal"
4674.023007519797,"s042",m,5,1,"informal"
2611.8084376772917,"s042",m,5,1,"informal"
5454.529370653338,"s042",m,5,1,"informal"
5436.290523964513,"s042",m,5,1,"informal"
4719.972570105202,"s042",m,5,1,"informal"
3581.9852773506414,"s042",m,5,1,"informal"
5990.888695516382,"s042",m,5,1,"informal"
6901.106637517034,"s042",m,5,1,"informal"
